Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
5-Apr-2023,135.3153,0.6736,0.0767,5.0441,1.326,1.3457,810.64,,21.395,6.8097,1.094,82.1892,,131.52,1310.3,0.30605,4.396,45.566,18.3323,0.6367,10.4196,0.3845,3.769,54.576,4.2739,3.64,79.4961,3.75,1.326,17.9286,10.2892,0.90495,33.932,6.7535,3.6725,1.2468,1,38.698
6-Apr-2023,135.4627,0.6694,0.0762,5.0677,1.3298,1.3478,810.22,6.8779,21.45,,1.0915,81.9753,,131.1,1311.9,0.3062,4.4045,45.6091,,0.6301,,0.3845,,,4.3033,3.64,80.6713,3.75,1.3298,18.1575,10.4129,0.90525,,6.7537,3.6725,1.24605,1,
7-Apr-2023,135.451,,,,,,,6.8754,,,,,,131.73,1318.7,,4.4025,45.4083,,,,,,,,,82.3988,,,,,,34.115,,,,1,
10-Apr-2023,135.4804,,,5.0828,1.33,1.3527,814.64,6.8728,,,,81.9105,,132.6,1318.9,0.3063,4.408,45.7016,18.1765,,,0.3845,3.773,,,,81.7441,3.75,1.33,,,,34.315,,3.6725,,1,38.741
11-Apr-2023,135.6726,0.6677,0.0755,5.0122,1.3315,1.3483,821.49,6.8862,21.518,6.8322,1.0905,82.0881,3.624,133.42,1320,0.3063,4.416,45.3845,18.187,0.62225,10.5855,0.3845,3.783,54.428,4.2917,,82.1799,3.75,1.3315,18.3474,10.4718,0.904,34.317,6.758,3.6725,1.2453,1,38.615
12-Apr-2023,135.5722,0.6671,0.0756,4.949,1.332,1.3447,811.75,6.8841,21.439,6.8216,1.0922,82.0712,,133.75,1319.5,0.3063,4.4155,45.4295,18.066,0.6198,10.5059,0.3845,3.773,54.734,4.2713,,82.0934,3.75,1.332,18.4256,10.4011,0.9022,34.243,6.7622,3.6725,1.24125,1,38.646
13-Apr-2023,135.3086,0.6701,0.0757,4.9091,1.3268,1.3359,802.89,6.8738,21.128,6.7643,1.1015,81.9755,3.655,133.22,1324.2,0.3061,4.402,45.3588,18.0152,0.62125,10.4013,0.3845,3.774,55.101,4.2225,,81.6758,3.75,1.3268,18.2601,10.3423,0.89125,,6.756,3.6725,1.2506,1,38.749
14-Apr-2023,135.1372,0.6783,0.0766,4.9449,1.3241,1.3362,795.81,6.8434,21.11,6.7387,1.1057,,3.661,132.47,1318,,4.3885,45.15,18.0638,0.63135,10.312,,3.778,55.27,4.2042,,81.5045,,1.3241,18.1129,10.2507,0.8874,,6.7483,,1.2512,1,38.949
17-Apr-2023,135.35,0.6715,0.0763,4.9415,1.3321,1.3398,797.28,6.8685,21.27,6.7863,1.0981,81.9456,3.647,133.85,1299.3,0.3062,4.419,45.2173,18.0868,0.61965,10.3488,0.3845,3.779,55.153,4.2261,,81.6279,,1.3321,18.1459,10.3134,0.89365,34.342,6.7521,3.6725,1.2406,1,
18-Apr-2023,135.4681,0.6733,0.0758,4.9672,1.3343,1.3387,801.26,6.8771,21.312,6.7912,1.0972,82.0734,3.647,134.42,1311.3,0.30635,4.438,45.1348,18.063,0.61875,10.4516,0.3845,3.774,55.589,4.2151,,81.6028,,1.3343,18.2393,10.3053,0.89635,34.412,6.7538,3.6725,1.2439,1,38.926
19-Apr-2023,,0.6727,0.0759,5.0461,1.3335,1.3445,795.23,6.8962,21.463,6.8155,1.0933,82.1202,3.659,134.1,1318.8,0.30635,4.4315,45.1761,18.0448,0.6203,10.5493,,3.774,56.094,4.2244,,81.6549,,1.3335,18.277,10.3238,0.89965,34.398,6.747,3.6725,1.24145,1,38.968
20-Apr-2023,135.5332,0.6715,0.0761,5.0491,1.3343,,796.93,6.8846,21.479,6.8096,1.0944,82.1635,3.654,134.82,1318.8,0.30625,4.438,45.1639,,0.6163,10.6031,,3.762,56.08,4.2024,,81.6188,,1.3343,18.1901,10.3494,0.89395,34.406,6.7614,3.6725,1.2439,1,39.017
21-Apr-2023,,0.6708,,,,1.3539,791.64,6.8913,21.448,6.7888,1.0978,82.1542,3.656,134.24,1327.6,,,45.1423,17.9988,0.61605,10.6126,,3.762,,4.2006,,81.4863,,1.3332,18.0983,10.3476,0.89355,34.362,,,1.23845,1,38.955
24-Apr-2023,135.4149,0.6676,0.0761,5.0589,1.3359,1.3542,795.96,6.8971,21.312,6.7742,1.1002,82.0495,3.661,134.08,1327.9,,,45.1378,18.0082,0.6139,10.5863,,3.754,56.278,4.1905,,81.2745,,1.3359,18.1616,10.3187,0.8892,34.475,6.7559,,1.24475,1,38.896
25-Apr-2023,135.2791,,0.0761,5.0607,1.3341,1.3623,814.75,6.9179,21.294,6.7619,1.1022,81.8994,3.639,134.29,1332.7,,4.4415,45.1919,18.0892,,10.6106,0.3845,3.752,55.919,4.1649,,81.5499,,1.3341,18.2179,10.2514,0.888,34.36,6.7653,3.6725,1.24555,1,38.715
26-Apr-2023,135.3145,0.6609,0.0757,5.0579,1.3378,1.3625,813.9,6.9201,21.287,6.7519,1.1039,81.9155,,133.74,1333.3,0.30615,4.461,45.1639,18.103,0.6148,10.6187,0.3845,3.742,55.567,4.1557,,81.6274,3.75,1.3378,18.2813,10.2891,0.88885,34.273,6.7713,3.6725,1.2486,1,38.705
27-Apr-2023,135.2022,0.6627,0.0758,5.0144,1.3355,1.3612,805.21,6.9248,21.287,6.7504,1.1042,81.6526,3.636,133.67,1337.3,0.30595,4.458,45.0436,18.0723,0.61315,10.6086,0.3845,3.731,55.608,4.1541,,81.5601,3.75,1.3355,,10.3201,0.8927,34.104,6.7618,3.6725,1.24715,1,38.616
28-Apr-2023,135.3854,0.661,0.0757,5.0001,1.334,1.3578,801.61,6.9232,21.411,6.7879,1.0981,81.7829,3.641,134.05,1339.9,0.30595,4.4585,45.0684,17.9975,0.6156,10.7376,0.3845,3.711,55.742,4.1753,3.64,80.5093,3.75,1.334,18.4303,10.2885,0.8956,34.133,6.7309,3.6725,1.24635,1,38.783
1-May-2023,,0.6639,,,,1.3546,,,,,,,3.619,136.69,,0.3063,,,,0.6175,,0.3845,,,,3.64,,3.75,,,,,,6.7526,3.6725,,1,
2-May-2023,135.4858,0.6705,0.0756,5.0329,1.3363,1.3618,803.3,,21.522,6.7978,1.0965,81.7625,3.62,137.52,1339.1,0.30645,,45.2499,18.0325,0.618,10.7269,0.3845,3.706,55.497,4.1823,3.64,79.9609,3.75,1.3363,18.4292,10.2855,0.89875,34.193,6.738,3.6725,1.24715,1,39.015
3-May-2023,135.2968,0.6664,0.0755,5.0221,1.3335,1.3616,808.75,,21.36,6.7476,1.1043,81.8552,3.637,,1340.2,0.30625,,44.9732,17.906,0.6242,10.7634,0.3845,3.704,55.367,,3.64,79.3071,3.75,1.3335,18.3746,10.2765,0.88885,34.046,6.7378,3.6725,1.2506,1,39.074
4-May-2023,135.1727,0.669,0.076,5.01,1.3277,1.3566,806.03,6.914,21.171,6.7277,1.1074,81.7353,3.636,,1339.1,0.3061,,45.2754,17.9575,0.62385,10.6811,0.3845,3.716,55.332,4.1547,3.64,78.6139,3.75,1.3277,18.2713,10.2715,0.88535,,6.7533,3.6725,1.2572,1,38.952
5-May-2023,135.1667,0.6735,0.0759,4.969,1.3249,1.3427,800.54,6.9122,21.248,,1.1014,,3.647,,,,,45.3271,17.7863,0.6305,10.6133,,3.709,55.201,4.1612,,76.8207,,1.3249,18.3544,10.2015,0.89135,,6.7516,,1.2613,1,38.83
8-May-2023,135.0841,0.6775,0.0757,4.969,1.3254,1.3354,795.46,6.9138,,6.7476,1.1037,81.7606,3.633,135.07,1325.6,0.3063,4.435,45.4492,17.8213,0.63015,10.4653,0.3845,3.702,55.292,4.1384,3.64,,3.75,1.3254,18.3237,10.1522,0.8885,33.934,6.76,3.6725,,1,38.692
9-May-2023,135.3617,0.6778,0.0757,5.0001,1.3247,1.339,793.43,6.9262,21.311,6.7937,1.0959,82.0231,3.659,135.28,1322.7,0.3064,4.441,45.4264,17.7608,0.63315,10.5621,0.3845,3.698,55.294,4.1609,3.64,,3.75,1.3247,18.413,10.1694,0.89175,33.714,6.758,3.6725,1.26205,1,38.86
10-May-2023,135.5272,0.6764,0.075,4.9541,1.3265,1.3375,792.46,6.9284,21.384,6.8016,1.095,82.024,3.675,135.15,1323,0.3064,4.4535,45.44,17.5845,0.63375,10.5466,0.3845,3.67,55.55,4.1532,3.64,76.6929,3.75,1.3265,18.7662,10.1864,0.8912,33.684,6.7745,3.6725,1.26105,1,38.928
11-May-2023,135.6099,0.6775,0.0746,4.969,1.3257,1.3477,788.15,6.9385,21.491,6.8146,1.093,82.0431,3.643,134.1,1324.2,0.3064,4.455,45.4004,17.6287,0.63735,10.538,0.3845,3.675,55.77,4.1414,3.64,75.8846,3.75,1.3257,18.9363,10.2665,0.8942,33.688,6.7427,3.6725,1.2602,1,38.953
12-May-2023,135.7577,0.669,0.0738,4.9228,1.3316,1.3534,796.38,6.9484,21.678,6.8384,1.0892,82.1606,3.642,134.55,1320.3,,4.479,45.5379,17.6142,0.628,10.6785,,3.649,55.672,4.1638,,77.2041,,1.3316,19.3767,10.3088,0.8933,33.919,6.7396,,1.2538,1,38.968
15-May-2023,135.929,0.6682,0.0743,4.9097,1.3388,1.3487,787,6.9497,21.671,6.8473,1.0876,82.2841,3.648,136,1333.6,0.3069,4.4995,45.6825,17.538,0.62025,10.6501,0.3845,3.656,55.876,4.149,3.64,79.1004,3.75,1.3388,19.025,10.3894,0.8962,33.794,6.7478,3.6725,1.25065,1,38.949
16-May-2023,135.864,0.6674,0.074,4.9116,1.3359,1.3456,783.35,6.9629,21.758,6.8439,1.0881,82.2735,3.661,135.95,1337.8,0.3068,4.4988,45.5272,17.4672,0.62485,10.6727,0.3845,3.678,55.971,4.1228,3.64,79.9798,3.75,1.3359,19.1078,10.3527,0.89295,33.896,6.7555,3.6725,1.25345,1,38.945
17-May-2023,136.1299,0.6639,0.074,4.9507,1.341,1.3463,794.44,7.0023,21.826,6.8775,1.0829,82.3695,3.65,136.43,1336,0.3069,4.5195,45.5453,17.5872,0.62435,,0.3845,3.691,56.117,4.1504,3.64,80.7642,3.75,1.341,19.1906,10.4271,0.89925,34.192,6.7433,3.6725,1.24475,1,38.904
18-May-2023,136.2244,0.6647,,4.9641,1.3422,1.35,797.24,7.0289,21.889,,1.0813,82.4783,3.639,137.53,1339.4,0.30705,4.5255,45.643,17.7342,0.6247,,0.3845,3.698,56.166,4.1929,3.64,80.0366,3.75,1.3422,19.4532,,,34.219,6.7477,3.6725,1.2433,1,38.914
19-May-2023,136.3514,0.6634,0.0736,4.9852,1.3486,1.3503,796.04,7.0225,21.979,,1.0808,82.6989,3.645,138.35,1332.7,,4.553,45.6652,17.693,0.6234,10.8262,,3.688,55.967,4.2053,,79.9093,,1.3486,19.3487,10.5537,0.9024,34.465,6.7615,,1.2429,1,38.856
22-May-2023,136.2215,0.664,0.0733,4.9674,1.3444,,797,7.0285,21.877,6.8821,1.0822,82.7982,3.651,137.65,1331.2,0.30705,4.5385,45.7499,17.868,0.62765,10.882,0.3845,3.686,55.708,4.1881,3.64,79.9379,3.75,1.3444,19.3112,10.5349,0.8951,34.455,6.7658,3.6725,1.24495,1,
23-May-2023,136.2924,0.665,0.0736,4.9668,1.3456,1.3504,800.24,7.0511,21.962,6.9093,1.0779,82.7961,3.672,138.78,1319.1,0.30715,4.55,45.6927,17.9687,0.6285,10.9398,0.3845,3.689,55.797,4.1634,3.64,80.1665,3.75,1.3456,19.2486,10.5728,0.9013,34.632,6.7749,3.6725,1.23855,1,38.625
24-May-2023,136.3101,0.6598,0.0737,4.9468,1.3466,1.3582,801.71,7.0523,21.948,6.9056,1.0785,82.7207,3.731,138.4,1311.4,0.30715,4.584,45.6321,17.8195,0.61985,10.9573,0.3845,3.683,55.671,4.1573,3.64,79.9669,3.75,1.3466,19.2015,10.6196,0.9034,34.554,6.7726,3.6725,1.2377,1,38.673
25-May-2023,136.6466,0.6527,0.0733,4.9984,1.3524,1.3628,809.03,7.0692,22.024,6.9401,1.0735,82.7477,3.73,139.42,1317.5,0.30735,4.6195,45.7322,17.8252,0.60895,10.9637,0.3845,3.692,55.77,4.1994,3.64,79.9841,3.75,1.3524,19.3032,10.6988,0.906,34.716,6.7542,3.6725,1.23595,1,38.834
26-May-2023,136.6112,0.6515,0.0727,5.0108,1.3528,1.3623,809.24,7.0457,21.991,6.9286,1.0751,82.7182,,139.8,1323.4,,4.6345,45.69,17.6723,0.6075,10.996,,3.671,55.916,4.2156,,79.9667,,1.3528,19.7446,10.7194,0.90265,34.646,6.747,,1.2378,1,38.799
30-May-2023,136.8828,0.6509,0.0724,5.0587,1.3542,1.3598,802.14,7.0913,22.076,6.9328,1.0744,82.7332,3.709,140.22,1325.6,0.30745,4.6125,45.7516,17.6532,0.6056,11.0522,0.3845,3.671,55.986,4.2242,3.64,80.6872,3.75,1.3542,19.7773,10.7763,0.9024,34.809,,3.6725,1.24285,1,38.739
31-May-2023,136.9359,0.6495,0.0725,5.0953,1.3539,1.3603,803.94,7.1088,22.219,6.9718,1.0683,82.6773,3.715,139.8,1322.2,0.30735,4.6165,45.891,17.7418,0.60175,11.237,0.3845,3.675,56.26,4.2559,3.64,80.9942,3.75,1.3539,19.7754,10.8339,0.91055,34.743,6.7385,3.6725,1.2364,1,38.779
1-Jun-2023,136.7316,0.6511,0.0725,5.0344,1.3516,1.3482,811.61,7.1221,22.154,6.9624,1.0697,82.4562,3.736,139.45,1321.6,0.30735,4.612,45.9378,17.5673,0.6016,11.1872,0.3845,3.676,56.241,4.2399,3.64,80.9657,3.75,1.3516,19.8618,10.7995,0.90825,34.774,6.7306,3.6725,1.2467,1,38.799
2-Jun-2023,136.2189,0.6612,0.073,4.9552,,1.3435,804.6,7.0738,21.982,6.9207,1.0763,82.3175,3.745,138.75,1320.7,,4.591,45.6946,17.5063,0.60735,11.0053,,3.682,56.219,4.1903,,80.8756,,,19.5325,10.782,0.90555,34.594,6.7386,,1.2528,1,38.743
5-Jun-2023,136.5667,0.6607,0.0729,4.923,1.3505,1.3434,797.97,7.1182,22.049,,1.069,82.5768,3.735,140.14,1308.8,0.30735,,45.885,17.4732,,11.0641,0.3845,3.673,55.961,4.1933,,,3.75,1.3505,19.3505,10.8638,0.9109,,,,1.23915,1,38.782
6-Jun-2023,136.5017,0.6661,0.0735,4.9286,1.3493,1.3419,797.74,7.1189,22.027,6.9731,1.0683,82.6396,3.715,139.54,,,4.5985,45.8314,17.4192,0.60745,11.1181,0.3845,3.687,56.127,4.1964,,81.2502,3.75,1.3493,19.2197,,0.90755,34.763,6.7271,3.6725,1.2415,1,38.992
7-Jun-2023,136.6315,0.6678,0.0733,4.9113,1.3479,1.3376,797.79,7.1256,22.06,6.951,1.0717,82.5339,3.655,139.45,1308.3,0.30725,4.606,45.7328,17.3608,0.6082,11.0082,0.3845,3.671,56.204,4.1887,,81.4581,3.75,1.3479,19.1543,10.9055,0.9056,34.777,6.7405,3.6725,1.24545,1,38.954
8-Jun-2023,136.49,0.6662,0.0736,,1.3483,1.3358,793.47,7.1305,22.005,6.9384,1.0737,82.5795,3.663,139.87,1300.5,0.30725,4.618,45.7725,17.4085,0.6046,10.9509,0.3845,,56.076,,,82.093,3.75,1.3483,18.963,10.8784,0.90935,34.886,,3.6725,1.2465,1,38.903
9-Jun-2023,,,,,,,,7.1223,,,1.078,,,139.06,,,,,,,,,,,,,,,,,,0.90185,,,,1.2546,1,
12-Jun-2023,136.2366,,0.0744,4.8826,1.3439,1.3366,787.2,7.1422,22.066,6.9224,1.0765,82.4553,3.588,139.37,1294.9,0.30715,4.618,46.0169,17.312,0.61175,10.8072,0.3845,3.65,,4.1169,,,3.75,1.3439,18.6442,10.8194,0.90505,34.661,6.7336,3.6725,1.25765,1,38.662
13-Jun-2023,136.0185,0.6761,0.0747,4.8527,1.3415,1.331,806.84,7.1498,22.059,6.9048,1.0793,82.3907,3.558,139.65,1291.1,0.30715,4.6205,45.8632,17.2185,0.6119,10.7695,0.3845,3.641,55.996,4.1439,,83.6405,3.75,1.3415,18.6557,10.7504,0.9062,34.549,6.7402,3.6725,1.2569,1,38.427
14-Jun-2023,136.0421,0.6767,0.0745,4.8456,1.342,1.3297,804.38,7.1605,22.004,6.8951,1.0809,82.3141,3.615,140.03,1277.5,0.30715,4.6195,45.8301,17.1247,0.6164,10.6171,0.3845,,56.047,4.1393,,84.3249,3.75,1.342,18.5134,10.6854,0.90275,34.633,6.7465,3.6725,1.26425,1,38.231
15-Jun-2023,135.9183,0.6821,0.075,4.8216,1.3442,1.3252,800.12,7.1532,21.93,6.8882,1.0819,82.1982,3.584,140.28,1275.9,0.30715,4.6355,45.8052,17.1762,0.61635,10.6318,0.3845,3.648,55.97,4.1203,,83.9611,3.75,1.3442,18.3303,10.7423,0.90055,34.826,6.732,3.6725,1.26695,1,38.173
16-Jun-2023,135.4349,0.6888,0.0756,4.828,1.3376,1.3198,796.97,7.1235,21.723,6.7942,1.0966,81.8834,3.553,140.09,1280.1,,4.618,45.5722,17.0792,0.624,10.5025,,3.631,56.042,4.0715,,83.6498,,1.3376,,10.6039,0.89205,34.655,6.7448,,1.2793,1,38.02
20-Jun-2023,135.3996,0.6803,0.0755,4.7924,1.3419,1.3241,795.63,7.1724,21.715,6.8134,1.0933,82.1157,3.609,142.18,1280.7,0.30685,4.6375,45.6823,17.2043,0.61855,10.7157,0.3845,3.641,55.844,4.058,,84.2336,3.75,1.3419,18.1404,10.724,0.89765,34.763,6.7474,3.6725,1.27655,1,37.931
21-Jun-2023,135.488,0.6783,0.075,4.7789,1.3438,1.3183,,7.1937,21.758,6.8185,1.0923,82.0951,3.604,141.6,1282.2,0.30695,4.649,45.8305,17.1547,0.6169,10.7544,0.3845,3.64,55.73,4.0648,3.64,84.2467,3.75,1.3438,18.3266,10.8003,0.8976,34.846,6.7685,3.6725,1.27035,1,37.912
22-Jun-2023,135.2229,0.6765,0.0752,4.7744,1.3406,1.316,801.9,,21.546,6.7807,1.0985,81.9188,3.628,141.88,1291.5,0.30675,4.6515,45.5649,17.1713,0.6218,10.5589,0.3845,3.634,55.629,4.033,3.64,83.6077,3.75,1.3406,18.3344,10.6871,0.89305,34.921,6.76,3.6725,1.2815,1,37.765
23-Jun-2023,135.6708,0.6697,0.0747,4.7793,1.3483,1.3199,805.02,,21.734,6.8435,1.0884,82.051,3.628,143.08,1291.4,,4.676,45.8112,17.1795,0.61685,10.8935,,3.628,55.595,4.0893,,84.0793,,1.3483,18.6313,,0.8993,35.231,6.7725,,1.27195,1,37.54
26-Jun-2023,135.5706,0.6679,0.0744,4.7692,1.3515,1.3151,,7.2351,21.668,6.8197,1.0918,81.9729,3.625,143.43,1302.2,0.30705,4.6845,,17.1445,0.6164,10.7236,0.3845,3.635,55.645,4.0669,3.64,84.6642,,1.3515,18.6639,10.7217,0.89295,35.229,6.7772,3.6725,1.27105,1,37.596
27-Jun-2023,135.4409,0.6712,0.0747,4.7897,1.3497,1.3175,808.21,7.2095,21.55,6.8007,1.0951,81.962,3.638,143.44,1303.8,,4.664,45.7517,17.1013,0.61775,10.7354,,3.633,55.739,4.0481,3.64,85.0504,,1.3497,18.5001,10.6791,0.89415,35.207,6.7618,,1.2733,1,37.513
28-Jun-2023,135.4172,0.6646,0.0747,4.8557,,1.3254,800.33,7.2362,21.668,6.8083,1.0938,,3.679,143.91,1303.1,,4.667,45.856,17.072,0.6125,10.8242,,3.628,,4.0719,,85.6192,,1.3507,18.6692,10.7181,0.89585,35.436,6.7375,,1.26915,1,37.62
29-Jun-2023,,0.6614,0.0743,4.8578,,1.3255,800.89,7.2392,21.669,6.8089,1.0938,,3.692,144.25,1304.3,,,45.7729,17.1187,0.6086,10.7556,,,55.51,4.0832,,87.0341,,,18.6881,10.7578,0.89575,,6.7662,,1.2656,1,37.521
30-Jun-2023,,0.663,0.0742,4.8186,,1.324,802.68,7.2603,21.831,6.8089,1.0866,82.0428,3.7,144.88,1312.8,,4.679,45.9081,17.1358,0.6075,10.7712,0.3845,3.624,55.362,4.1066,,88.3844,,1.3557,18.9237,10.8509,0.90095,35.602,6.7493,,1.2647,1,37.408
5-Jul-2023,,0.6688,0.0743,4.8571,1.3509,1.3273,796.47,7.2426,,6.8464,1.0879,82.1616,3.698,144.5,1301.7,0.3072,4.6465,45.8225,17.004,0.6192,10.7046,0.3845,3.627,55.254,4.0869,3.64,90.338,3.75,1.3509,18.7475,10.8422,0.89845,34.901,6.7442,3.6725,1.2699,1,37.894
6-Jul-2023,135.7886,0.6661,0.0742,4.8971,1.3536,1.3348,797.87,7.2479,,6.8348,1.0899,82.4572,3.699,144.35,1300.8,0.3073,4.659,45.8397,17.2825,0.61845,10.6771,0.3845,3.641,55.393,4.1191,3.64,92.5695,3.75,1.3536,18.8717,10.9405,0.89605,35.109,6.7409,3.6725,1.27715,1,38.33
7-Jul-2023,135.7179,0.6635,0.0737,4.8793,1.3535,1.3293,804.49,7.2434,21.997,6.8438,1.0888,82.6773,3.717,144.1,1303.8,,4.671,45.9289,17.1012,0.6164,10.7536,,,55.546,4.1189,,91.6879,,1.3535,19.0764,10.9421,0.89535,35.248,6.7517,,1.2762,1,38.116
10-Jul-2023,135.4055,0.6657,0.0742,4.8729,1.349,1.3284,806.52,7.2324,21.764,6.801,1.0956,82.6335,3.71,142.5,1307.3,0.307,4.668,45.904,17.0605,0.62025,10.5545,0.3845,3.636,55.597,4.0632,3.64,91.4931,3.75,1.349,18.7796,10.8365,0.88985,35.16,6.7484,3.6725,1.27865,1,38.031
11-Jul-2023,135.283,0.6682,0.0746,4.8943,1.3425,1.326,811.98,7.2038,21.703,6.7821,1.0989,82.3533,3.709,141.42,1303.8,0.30675,4.661,45.7896,17.0783,0.6215,10.4213,0.3845,3.632,55.617,4.0374,3.64,90.5045,3.75,1.3425,18.666,10.7172,0.8817,34.895,6.765,3.6725,1.29115,1,38.124
12-Jul-2023,135.2062,0.6709,0.0751,4.8052,1.3379,1.3188,816.78,7.1892,21.611,6.7614,1.1022,82.2817,3.665,139.83,1295,0.30665,4.649,45.5642,16.8537,0.62195,10.2803,0.3845,3.588,55.392,4.0347,3.64,90.6253,3.75,1.3379,18.4797,10.653,0.87835,34.784,6.7527,3.6725,1.29185,1,38.157
13-Jul-2023,134.7149,0.6808,0.0759,4.8032,1.329,1.3128,811.24,7.1589,21.243,6.6646,1.1182,82.1201,3.618,138.55,1291.4,0.3063,4.6075,45.542,16.8905,0.6315,10.059,0.3845,3.565,55.045,3.9724,3.64,90.1757,3.75,1.329,18.0317,10.3706,0.86295,34.584,6.7398,3.6725,1.3066,1,38.194
14-Jul-2023,134.319,0.6889,0.0764,4.7951,1.3176,1.3183,808.61,7.1361,21.192,6.6379,1.1221,82.1021,3.609,137.5,1276.2,0.3063,4.52,45.551,16.7892,,9.9906,,3.558,54.568,3.9617,,90.119,,1.3176,18.0212,10.2323,0.8591,34.614,6.7473,,1.31105,1,38.026
17-Jul-2023,134.3131,0.6814,,4.8296,1.3227,1.3187,813.44,7.1721,21.154,6.6344,1.123,82.146,3.635,,1265.8,0.3061,4.555,45.6621,16.7858,0.6353,10.0107,0.3845,3.555,54.384,3.9616,3.64,90.4217,3.75,1.3227,18.0381,10.217,0.8591,34.679,6.7462,3.6725,1.3079,1,38.055
18-Jul-2023,134.2599,0.6821,,4.8034,1.3211,1.319,820.76,7.1734,21.178,6.6201,1.1255,82.0486,3.635,138.8,1266.1,0.306,4.5355,45.383,16.748,0.63275,10.0751,0.3845,3.552,54.416,3.9451,3.64,90.6906,3.75,1.3211,17.9507,10.1805,0.8578,34.3,6.7485,3.6725,1.31225,1,
19-Jul-2023,,0.6794,0.0764,4.7994,,1.317,815.58,7.2177,21.324,6.6394,1.1222,82.1029,3.59,138.99,1261.6,,,45.3923,16.7667,0.62835,10.0392,,3.571,54.412,3.9612,3.64,91.2046,3.75,1.3246,17.8435,10.2341,0.8587,34.058,6.7481,,1.292,1,38.002
20-Jul-2023,134.3722,0.6828,0.0764,4.7882,1.3222,1.3171,811.43,7.1874,21.399,6.6543,1.1197,82.0446,3.593,139.6,1265.4,,4.5485,45.6194,16.846,0.62975,9.9629,,3.583,54.544,3.971,3.64,90.8545,3.75,1.3222,17.7673,10.2656,0.8585,33.972,6.7548,3.6725,1.2897,1,37.909
21-Jul-2023,134.7267,0.6775,0.0763,4.7726,1.3268,1.3212,807.62,7.1768,21.618,6.6986,1.1123,82.0217,3.617,140,1265.8,,4.5525,45.7423,16.9393,0.62215,10.049,,3.58,54.461,3.999,,90.3846,,1.3268,17.956,10.3569,0.86645,34.3,6.7653,,1.2846,1,37.963
24-Jul-2023,134.8521,0.6736,0.076,4.7451,1.3307,1.3172,821.95,7.2029,21.781,6.7154,1.1096,81.9246,3.62,141.78,1281.7,0.3065,4.575,45.6245,16.8367,0.61605,10.087,0.3845,3.581,,4.021,3.64,90.489,3.75,1.3307,18.029,10.418,0.8647,34.494,6.7608,3.6725,1.28345,1,37.86
25-Jul-2023,134.923,0.6768,0.0766,4.749,1.3295,1.3184,827.1,7.142,21.754,6.7428,1.1051,81.8088,3.717,141.53,1283.8,0.3066,4.5663,45.938,16.9075,0.6214,10.0991,0.3845,3.596,54.669,4.008,3.64,90.0945,3.75,1.3295,17.7103,10.3528,0.8692,34.515,6.7679,3.6725,1.28405,1,37.643
26-Jul-2023,134.8639,0.6763,0.0769,4.7362,1.3283,1.322,828.9,7.1477,21.747,6.7381,1.1059,81.988,3.71,141.05,1280.7,0.3066,4.5605,45.926,16.8825,0.6202,10.1275,0.3845,3.595,54.56,3.9949,3.64,90.0468,3.75,1.3283,17.6488,10.3556,0.8622,34.404,6.7613,3.6725,1.2921,1,37.676
27-Jul-2023,134.6808,0.6793,0.0767,4.7196,1.3228,1.3201,825.8,7.137,21.622,6.6982,1.1125,81.9923,,140.3,1278.7,0.3064,4.5295,45.8179,16.7338,0.6245,10.0022,0.3845,3.591,54.641,3.9702,3.64,90.0225,3.75,1.3228,17.4946,10.3363,0.85665,34.081,6.746,3.6725,1.29565,1,37.741
28-Jul-2023,,0.6669,0.0762,4.7247,1.3319,1.3232,826.01,7.1619,21.815,6.769,1.101,82.2465,3.713,139.43,1273.4,,4.5463,45.9705,16.6895,0.61725,10.1435,,,54.53,4.0377,,90.9783,,1.3319,17.8692,10.5736,0.86945,,6.7578,,1.28525,1,37.664
